"County ","Total Precincts ","Precincts Reporting ","Obama ","McCain ","Other",""
"Fairfield ","176","174","232339","160890","2673",""
"Hartford ","191","191","265282","138466","4826",""
"Litchfield ","50","50","44731","40336","1443",""
"Middlesex ","34","34","53008","32917","1228",""
"New Haven ","191","191","231077","143297","4511",""
"New London ","59","59","73638","47842","1574",""
"Tolland ","25","25","44874","29543","1051",""
"Windham ","33","33","28353","21293","915",""
