"County ","Total Precincts ","Precincts Reporting ","Obama ","McCain ","Other",""
"Kent ","43","43","36383","29822","707",""
"New Castle ","229","229","178712","74595","3039",""
"Sussex ","67","67","40299","47939","832",""
